usage frequency,churn,customerid,payment delay,last interaction,tenure,subscription type,age,support calls,total spend,gender,contract length,Avg Spend Per Tenure,Recency Score,Churn Risk Score,CLV
-0.017909366701947337,False,344466,-0.31552117291470066,0.5318844638044956,-1.6938889843491451,2,-0.9960753959750042,-1.6677967399958504,0.2552714175185377,1,2,-0.15070138590966894,1.1573745606234653,-0.3193218115862764,-0.15070138590966894
-0.017909366701947337,True,76137,-1.1038581984057492,0.9948342880538816,-0.17332753602177933,0,0.45101619090370076,-0.397361306242828,-0.5701042695730915,1,2,3.289173103467273,0.6944247363740792,-0.636471983871367,3.289173103467273
1.6850023734034512,True,167991,-1.3290973485460487,0.06893463955510945,-1.3429901885812916,2,1.5363348810627293,0.8730741275101944,-0.2936993883144994,1,1,0.21869064332089994,1.6203243848728515,-0.13402839830370766,0.21869064332089994
-0.35849171472302704,False,395185,-1.5543364986863482,1.3420466562409212,0.5869531881419036,1,0.16159787352795976,-1.6677967399958504,0.12474689025753588,1,0,0.21253294603006176,0.3472123681870396,-1.39489790897031,0.21253294603006176
-1.3802387587862661,True,30958,-0.8786190482654496,0.416147007742149,-0.6411925970455843,0,-0.9960753959750042,-0.0797524478045724,1.6872022607054107,0,1,-2.631350187883505,1.2731120166858119,-0.3349967390649796,-2.631350187883505
0.663255329340212,True,181304,-0.5407603230550002,-1.4356522892553953,-0.9920913928134379,1,-0.7790116579431984,0.2378564106336832,-0.19388651452667444,1,2,0.1954321103188269,3.124911313683356,-0.0006049597747075641,0.1954321103188269
0.32267298131913236,True,175967,-0.20290159784455086,-0.39401518469427665,0.060604994490123104,2,-1.5025574513825508,-0.0797524478045724,-1.4569032636110744,1,1,-24.039326723286944,2.0832742091222376,-0.13749753216167176,-24.039326723286944
1.5714749240630912,True,211502,0.24757670243604826,-0.7412275528813163,-0.9920913928134379,2,-0.34488418187958697,-1.0325790231193392,-1.2188879491939535,0,2,1.228604499568685,2.430486577309277,0.01243292284490996,1.228604499568685
-0.5855466134037468,False,342073,-1.3290973485460487,-1.6671272013800884,0.4699869228859524,0,-0.34488418187958697,-1.0325790231193392,1.5144492099187905,0,0,3.222322018279408,3.3563862258080492,-1.0683197657860166,3.222322018279408
-0.35849171472302704,True,81697,0.47281585257634784,-0.16254027256958362,0.11908812711809871,0,0.9574982463112475,-0.7149701646810835,-0.0902346840547024,0,2,-0.757713520552871,1.8517992969975445,-0.0019007485397708884,-0.757713520552871
0.5497278799998522,True,138538,0.9232941528569469,1.1105717441162282,-0.524226331789633,1,-1.4302028720386155,0.5554652690719388,1.153587281608962,1,2,-2.2005519594385534,0.5786872803117327,0.7331319235079817,-2.2005519594385534
1.1173651267016516,False,421198,0.1349571273658985,0.3004095516798025,1.0548182491657085,0,-0.48959334056745746,-1.3501878815575947,1.2111716318711687,1,0,1.1482277945315464,1.3888494727481584,-0.5485414506174708,1.1482277945315464
1.2308925760420115,False,361140,0.022337552295748707,-1.0884399210683557,-1.284507055953316,1,-0.20017502319171646,-1.3501878815575947,1.3493740725004648,1,2,-1.0504995408522741,2.777698945496317,-0.13698617712874078,-1.0504995408522741
1.2308925760420115,False,267448,-0.5407603230550002,-0.5097526407566232,0.4115037902579768,2,-0.2725296025356517,-1.6677967399958504,1.7294307842310288,0,2,4.202709246363995,2.199011665184584,-0.8530199415778505,4.202709246363995
-1.1531838601055464,True,204500,-1.4417169236161984,-0.8569650089436628,-0.17332753602177933,0,-1.7196211894143565,-1.0325790231193392,0.06332358331118208,1,0,-0.36534058444830836,2.5462240333716237,-0.9959666615395449,-0.36534058444830836
0.32267298131913236,True,77288,0.9232941528569469,-0.39401518469427665,-0.23181066864975497,0,0.9574982463112475,1.19068298594845,-1.4645811769793686,0,2,6.318005920565368,2.0832742091222376,0.8652141059429596,6.318005920565368
1.2308925760420115,True,255185,-1.5543364986863482,-1.3199148331930488,-0.4657431991616574,0,-1.5025574513825508,-0.397361306242828,-0.10559051079129085,1,2,0.22671401532293947,3.0091738576210094,-0.803228001383691,0.22671401532293947
-1.3802387587862661,True,3851,0.1349571273658985,1.5735215683656143,-0.17332753602177933,1,-1.5025574513825508,0.5554652690719388,1.0269017110321073,0,2,-5.924631103641102,0.11573745606234653,0.26878365160888673,-5.924631103641102
0.8903102280209318,True,164759,0.36019627750619804,0.6476219198668421,1.113301381793684,2,0.7404345082794417,-0.0797524478045724,1.1958158051345802,0,2,1.0741168785831863,1.0416371045611186,-0.06648787194700953,1.0741168785831863
-1.1531838601055464,True,87440,-0.8786190482654496,-0.04680281650723708,-1.1090576580693892,1,0.9574982463112475,0.5554652690719388,-0.6046548797304154,1,2,0.5451969745044443,1.736061840935198,-0.0508584117972653,0.5451969745044443
0.20914553197877245,True,30892,0.5854354276464976,1.3420466562409212,1.405717044933562,1,1.6810440397506,-0.0797524478045724,-1.4261916101378975,0,1,-1.0145652108851702,0.3472123681870396,-0.012351429504835365,-1.0145652108851702
-0.4720191640633869,False,414157,-0.09028202277440107,-1.5513897453177419,0.9963351165377329,2,0.523370770247636,-1.3501878815575947,1.5681946034968501,1,0,1.5739629944454137,3.240648769745703,-0.6494643991620255,1.5739629944454137
0.776782778680572,True,14241,-1.1038581984057492,-0.8569650089436628,-1.8108552496050965,0,-0.055465864503845975,1.19068298594845,1.0038679709272247,0,1,-0.5543612451332838,2.5462240333716237,0.16744684650267977,-0.5543612451332838
-1.493766208126626,False,406162,-1.3290973485460487,-1.0884399210683557,-1.752372116977121,2,-0.2725296025356517,-0.7149701646810835,0.8733434436662227,1,0,-0.49837784749323605,2.777698945496317,-0.5285653002819252,-0.49837784749323605
0.32267298131913236,True,179001,0.022337552295748707,1.5735215683656143,0.528470055513928,1,0.5957253495915712,-0.7149701646810835,0.06332358331118208,1,1,0.11982435456934451,0.11573745606234653,-0.30901628435923634,0.11982435456934451
1.6850023734034512,False,408242,-1.216477773475899,-1.0884399210683557,-1.2260239233253403,0,-1.7196211894143565,-1.3501878815575947,0.6622008260381316,1,2,-0.5401206399317614,2.777698945496317,-0.7680904665401598,-0.5401206399317614
0.663255329340212,False,370535,0.1349571273658985,0.6476219198668421,-1.4014733212092672,0,-0.5619479199113927,-1.3501878815575947,0.3397284645697742,1,0,-0.24240808542587028,1.0416371045611186,-0.05728313654247569,-0.24240808542587028
-0.6990740627441068,False,273467,-1.6669560737564981,-0.7412275528813163,0.3530206576300012,1,-0.8513662372871337,-1.6677967399958504,0.5316762987771297,0,0,1.5060770164174824,2.430486577309277,-1.4044211904030044,1.5060770164174824
0.5497278799998522,True,71508,0.24757670243604826,-0.04680281650723708,0.9378519839097573,1,-1.6472666100704214,-0.0797524478045724,1.4760596430773194,1,0,1.57387270955472,1.736061840935198,-0.08770777990529907,1.57387270955472
0.32267298131913236,False,448274,-1.5543364986863482,-1.3199148331930488,-1.1090576580693892,1,-1.2131391340068098,-1.6677967399958504,1.261078068765081,0,0,-1.1370716928823377,3.0091738576210094,-1.0556957397280515,-1.1370716928823377
-1.2667113094459062,True,37165,0.5854354276464976,-0.8569650089436628,0.9378519839097573,1,-0.055465864503845975,-1.0325790231193392,1.3992805093943772,1,2,1.4920057038862327,2.5462240333716237,-0.20462638989450443,1.4920057038862327
0.5497278799998522,True,188407,-0.7659994731952998,-1.6671272013800884,0.17757125974607432,1,0.233952452871895,-1.0325790231193392,-1.6450121411342828,1,2,-9.263954896116854,3.3563862258080492,-0.7282876954826665,-9.263954896116854
-1.3802387587862661,True,188303,-1.1038581984057492,0.6476219198668421,-1.3429901885812916,0,0.5957253495915712,-0.7149701646810835,0.8272759634564575,0,1,-0.6159955377860024,1.0416371045611186,-0.4978221108909413,-0.6159955377860024
-0.9261289614248265,False,302089,0.1349571273658985,0.18467209561745598,-0.3487769339057062,0,0.5957253495915712,-0.0797524478045724,0.3550842913063626,1,2,-1.0180842159773147,1.504586928810505,0.11330821612271877,-1.0180842159773147
-1.3802387587862661,True,118024,0.022337552295748707,1.5735215683656143,-1.2260239233253403,1,0.6680799289355065,-0.0797524478045724,1.2380443286601985,0,0,-1.009804380735292,0.11573745606234653,0.2324478264715707,-1.009804380735292
0.8903102280209318,True,122600,1.2611528780673964,-1.3199148331930488,0.4699869228859524,0,-0.5619479199113927,0.8730741275101944,1.5144492099187905,1,1,3.222322018279408,3.0091738576210094,0.798501292709566,3.222322018279408
0.20914553197877245,False,349485,-1.6669560737564981,0.06893463955510945,-1.4599564538372427,1,-0.2725296025356517,-0.7149701646810835,-0.10559051079129085,1,2,0.07232442482360654,1.6203243848728515,-0.7559777955151256,0.07232442482360654
1.1173651267016516,True,17511,-1.3290973485460487,-0.16254027256958362,-0.524226331789633,1,0.9574982463112475,-1.0325790231193392,-0.9539999379878027,1,0,1.8198245302386562,1.8517992969975445,-0.8694771148508995,1.8198245302386562
0.8903102280209318,True,126904,-0.4281407479848504,1.6892590244279608,0.4699869228859524,1,-0.4172387612235222,-1.3501878815575947,-1.7102744047647838,1,1,-3.638982962042544,0.0,-0.7131241230368941,-3.638982962042544
-1.3802387587862661,False,319276,0.1349571273658985,1.2263092001785747,0.4115037902579768,0,-0.1278204438477812,-1.0325790231193392,1.5489998200761146,1,2,3.7642419261922897,0.46294982424938613,-0.3245959013044479,3.7642419261922897
1.0038376773612918,False,279115,-1.216477773475899,-0.9727024650060093,-0.05636127076582812,0,-1.2854937133507451,-1.3501878815575947,1.3148234623431407,1,0,-23.328492145005345,2.66196148943397,-1.0020229970520622,-23.328492145005345
-1.2667113094459062,False,345089,-1.7795756488266479,0.8790968319915351,-1.3429901885812916,2,-0.5619479199113927,-1.0325790231193392,-0.1554969476852033,1,0,0.11578412784196676,0.8101621924364257,-0.9309634936328673,0.11578412784196676
-0.4720191640633869,False,336794,0.022337552295748707,1.6892590244279608,-1.6354058517211696,2,0.233952452871895,-0.397361306242828,1.3570519858687589,1,0,-0.8297952367239854,0.0,0.2190415546192599,-0.8297952367239854
-1.2667113094459062,False,288713,-0.65337989812515,-0.8569650089436628,0.8793688512817817,0,-0.1278204438477812,-1.6677967399958504,0.41650759825271644,1,0,0.4736437930972976,2.5462240333716237,-1.0029027413176865,0.4736437930972976
-1.493766208126626,False,289734,-1.216477773475899,0.5318844638044956,0.11908812711809871,0,-0.2725296025356517,-1.6677967399958504,1.59506730028588,1,0,13.394007772950069,1.1573745606234653,-1.1323955341603242,13.394007772950069
-1.1531838601055464,False,307291,-0.65337989812515,0.18467209561745598,-1.6938889843491451,1,-1.5025574513825508,-1.6677967399958504,0.5815827356710422,1,2,-0.34334170718661816,1.504586928810505,-0.48825117419150105,-0.34334170718661816
-0.35849171472302704,True,87222,0.47281585257634784,0.18467209561745598,1.4642001775615379,2,-0.9237208166310689,0.2378564106336832,-0.9271272411987729,1,1,-0.6331970555711856,1.504586928810505,0.014924813965971284,-0.6331970555711856
1.5714749240630912,True,207483,0.9232941528569469,0.18467209561745598,-1.1090576580693892,2,-1.7196211894143565,1.19068298594845,-0.5048420059425905,0,0,0.4551990622574148,1.504586928810505,1.0406635038268863,0.4551990622574148
0.09561808263841257,True,41586,-1.7795756488266479,0.6476219198668421,-1.1675407906973647,2,-0.2725296025356517,-0.0797524478045724,0.02877297315385808,1,0,-0.024644083858236906,1.0416371045611186,-0.6802054006152227,-0.024644083858236906
-0.6990740627441068,True,28427,-0.9912386233355993,0.18467209561745598,-0.6996757296735598,0,-1.2131391340068098,-0.0797524478045724,-0.9463220246195084,0,0,1.3525151502125472,1.504586928810505,-0.3796099000744594,1.3525151502125472
1.2308925760420115,True,80780,-0.65337989812515,-0.39401518469427665,1.3472339123055865,0,1.6810440397506,0.5554652690719388,-1.5183265705574283,0,1,-1.1269955103483422,2.0832742091222376,-0.42949715080211065,-1.1269955103483422
-0.9261289614248265,True,139389,0.8106745777867972,-0.6254900968189697,0.8793688512817817,0,0.01688871484008927,-0.397361306242828,0.7197851763003383,0,1,0.8185247581275688,2.3147491212469307,0.11025512676419388,0.8185247581275688
1.3444200253823715,False,326876,0.24757670243604826,-1.6671272013800884,0.7039194533978548,0,0.45101619090370076,-1.0325790231193392,-0.13630216426446776,0,2,-0.193633182896893,3.3563862258080492,-0.3267692463973486,-0.193633182896893
-1.2667113094459062,True,83078,0.5854354276464976,-0.8569650089436628,-0.05636127076582812,1,1.1745619843430533,1.5082918443867055,-1.0499738550914806,0,2,18.629350275900457,2.5462240333716237,0.756477521292426,18.629350275900457
0.8903102280209318,False,270092,-0.65337989812515,1.1105717441162282,-0.4072600665336818,2,-0.2725296025356517,-0.7149701646810835,1.3800857259736417,1,0,-3.388708688578245,0.5786872803117327,-0.4597289851601637,-3.388708688578245
0.09561808263841257,False,375237,-0.8786190482654496,-0.16254027256958362,0.7624025860258304,2,0.3786616115597655,-0.7149701646810835,0.5777437789868951,1,0,0.7577935720266837,1.8517992969975445,-0.8062810907422159,0.7577935720266837
-0.35849171472302704,False,375723,-1.8921952238967976,0.7633593759291887,0.17757125974607432,0,-0.48959334056745746,-1.3501878815575947,0.27446620093927326,1,0,1.5456679269593403,0.9258996484987722,-1.3866682283648921,1.5456679269593403
0.776782778680572,True,214672,-1.4417169236161984,1.5735215683656143,1.6396495754454645,1,-1.2131391340068098,0.2378564106336832,-1.2841502128244544,1,1,-0.7831857685051837,0.11573745606234653,-0.9774314537070872,-0.7831857685051837
-0.4720191640633869,True,217208,-1.6669560737564981,-0.39401518469427665,0.8793688512817817,1,1.2469165636869883,0.2378564106336832,-0.9770336780926854,1,1,-1.1110624133076195,2.0832742091222376,-0.9379948839445004,-1.1110624133076195
-1.493766208126626,True,21101,0.1349571273658985,1.1105717441162282,-1.0505745254414136,2,1.391625722374859,0.2378564106336832,0.9808342308223419,0,1,-0.9336169943871717,0.5786872803117327,0.3489503919613369,-0.9336169943871717
1.0038376773612918,False,312993,-1.5543364986863482,-0.04680281650723708,0.8793688512817817,2,0.233952452871895,-0.7149701646810835,0.6314891725649547,0,2,0.7181163759035658,1.736061840935198,-1.1675330690038555,0.7181163759035658
-1.3802387587862661,False,413809,-0.7659994731952998,-1.0884399210683557,0.6454363207698792,1,-1.2131391340068098,-1.0325790231193392,0.3896349014636866,1,2,0.6036767515638544,2.777698945496317,-0.8218607076874275,0.6036767515638544
1.0038376773612918,False,368259,0.1349571273658985,-0.16254027256958362,-1.284507055953316,0,-0.48959334056745746,-0.7149701646810835,1.6257789537590568,0,2,-1.2656831632212877,1.8517992969975445,0.10988892546928741,-1.2656831632212877
-0.6990740627441068,False,405322,-0.4281407479848504,-1.3199148331930488,-1.4014733212092672,0,-0.34488418187958697,-1.0325790231193392,0.0019002763648282915,1,2,-0.0013559133349671116,3.0091738576210094,-0.24354941668637353,-0.0013559133349671116
-0.13143681604230723,True,215994,-0.9912386233355993,-1.0884399210683557,-0.17332753602177933,0,-0.055465864503845975,-1.6677967399958504,-1.3263787363500725,0,1,7.652440961160421,2.777698945496317,-0.9612928264621988,7.652440961160421
1.5714749240630912,True,74569,0.36019627750619804,-0.16254027256958362,0.4115037902579768,1,0.3786616115597655,1.19068298594845,-0.9386441112512143,0,1,-2.2810096370261057,1.8517992969975445,0.4550022764860387,-2.2810096370261057
-1.2667113094459062,True,135187,-1.3290973485460487,1.4577841123032678,0.5869531881419036,1,-0.8513662372871337,-1.0325790231193392,-1.0422959417231863,0,2,-1.77577354170738,0.23147491212469307,-1.0917130188372068,-1.77577354170738
-0.9261289614248265,False,383379,-0.31552117291470066,-0.5097526407566232,-0.17332753602177933,2,-0.8513662372871337,-1.3501878815575947,1.4031194660785242,1,2,-8.095190748584901,2.199011665184584,-0.5281514437202728,-8.095190748584901
1.0038376773612918,False,315682,-0.09028202277440107,-1.6671272013800884,0.7039194533978548,0,-1.5749120307264861,-1.6677967399958504,-0.1862086011583802,1,0,-0.26453111966083886,3.3563862258080492,-0.6862639240655266,-0.26453111966083886
1.6850023734034512,False,297819,-1.1038581984057492,-1.0884399210683557,1.0548182491657085,2,-0.9960753959750042,-1.6677967399958504,0.05564566994288787,0,0,0.05275379904253639,2.777698945496317,-1.2632317710347716,0.05275379904253639
-1.0396564107651864,False,326972,-1.7795756488266479,-1.5513897453177419,1.0548182491657085,1,-0.20017502319171646,-1.0325790231193392,0.8311149201406045,0,2,0.7879223940218719,3.240648769745703,-1.4105251811822674,0.7879223940218719
1.2308925760420115,False,313132,-0.20290159784455086,-0.8569650089436628,-0.5827094644176086,1,-0.7066570785992632,-0.7149701646810835,0.8004032666674277,1,2,-1.3735889247438156,2.5462240333716237,-0.19939995544307876,-1.3735889247438156
-1.3802387587862661,True,149999,-0.09028202277440107,-0.04680281650723708,0.11908812711809871,0,1.4639803017187942,-0.397361306242828,1.3340182457638763,0,2,11.201941604480364,1.736061840935198,-0.1881670286836687,11.201941604480364
1.1173651267016516,False,333199,-0.8786190482654496,-1.5513897453177419,-1.5184395864652185,1,-0.4172387612235222,-1.0325790231193392,1.6411347804956453,0,0,-1.080803474253493,3.240648769745703,-0.44539531377548275,-1.080803474253493
-0.35849171472302704,False,382331,-0.31552117291470066,1.5735215683656143,0.17757125974607432,1,0.5957253495915712,-0.7149701646810835,0.27062724425512613,1,2,1.524048681313188,0.11573745606234653,-0.4077658878108903,1.524048681313188
1.3444200253823715,False,361630,-0.31552117291470066,-1.4356522892553953,-0.7581588623015355,1,-1.2854937133507451,-1.3501878815575947,1.3416961591321706,0,2,-1.769676812929676,3.124911313683356,-0.41118517846432157,-1.769676812929676
-0.24496426538266713,False,399971,-0.20290159784455086,-0.04680281650723708,-1.5184395864652185,1,-0.055465864503845975,-0.7149701646810835,0.07867941004777054,0,2,-0.05181596340683441,1.736061840935198,-0.012253931033556764,-0.05181596340683441
1.6850023734034512,True,155127,-1.1038581984057492,-0.04680281650723708,-1.752372116977121,0,0.9574982463112475,-0.0797524478045724,1.5643556468127031,1,1,-0.8927074516063688,1.736061840935198,-0.22538041014882204,-0.8927074516063688
-1.2667113094459062,False,429752,-0.9912386233355993,-1.2041773771307023,1.3472339123055865,2,0.5957253495915712,-0.0797524478045724,1.6027452136541742,0,0,1.189656227485633,2.893436401558663,-0.7889918284702887,1.189656227485633
-0.5855466134037468,False,290834,-1.7795756488266479,-0.9727024650060093,-1.5184395864652185,1,-0.9237208166310689,-1.3501878815575947,0.5048036019881,0,0,-0.33244892091046857,2.66196148943397,-0.9911562715875586,-0.33244892091046857
-1.6072936574669858,False,284361,0.1349571273658985,-1.0884399210683557,0.9963351165377329,0,0.5957253495915712,-1.6677967399958504,1.5758725168651444,1,2,1.5816691499756683,2.777698945496317,-0.6321274816233524,1.5816691499756683
-0.017909366701947337,True,240429,-1.4417169236161984,-1.2041773771307023,1.405717044933562,2,-0.7790116579431984,-0.397361306242828,-1.4031578700330147,1,2,-0.9981794523230895,2.893436401558663,-1.12121026266766,-0.9981794523230895
0.43620043065949227,False,327982,-1.1038581984057492,-0.9727024650060093,-1.1675407906973647,2,-0.9237208166310689,-1.3501878815575947,1.184298935082139,1,2,-1.014353369508199,2.66196148943397,-0.72347730553068,-1.014353369508199
0.8903102280209318,False,342920,0.36019627750619804,-0.7412275528813163,-0.8751251275574867,0,0.3063070322158303,-1.3501878815575947,1.0230627543479602,1,0,-1.169047399202642,2.430486577309277,-0.04993320020268202,-1.169047399202642
-1.6072936574669858,True,76782,1.2611528780673964,0.9948342880538816,0.0021218618621474897,1,1.0298528256551827,-0.7149701646810835,0.24759350415024348,1,2,116.68691000443334,0.6944247363740792,0.41566101725694365,116.68691000443334
-1.3802387587862661,False,436532,0.24757670243604826,-0.5097526407566232,-1.284507055953316,0,0.45101619090370076,-1.6677967399958504,0.570065865618601,1,0,-0.44380127222852667,2.199011665184584,-0.11964925959006778,-0.44380127222852667
-0.017909366701947337,False,289933,-0.9912386233355993,0.6476219198668421,1.3472339123055865,2,-0.4172387612235222,-1.6677967399958504,-0.12862425089617352,1,0,-0.09547284233370627,1.0416371045611186,-1.265405116127672,-0.09547284233370627
0.43620043065949227,False,446688,0.1349571273658985,-1.4356522892553953,-0.6411925970455843,1,-0.20017502319171646,-1.6677967399958504,0.6545229126698374,1,2,-1.0207898776212874,3.124911313683356,-0.304621938906689,-1.0207898776212874
1.4579474747227312,False,318155,-1.1038581984057492,-0.16254027256958362,0.528470055513928,2,0.45101619090370076,-1.6677967399958504,1.4568648596565839,0,0,2.756759525835022,1.8517992969975445,-1.1579621323044154,2.756759525835022
-0.4720191640633869,False,271393,0.36019627750619804,-0.7412275528813163,1.4642001775615379,2,-1.2131391340068098,-1.3501878815575947,0.643006042617396,0,0,0.43915173107563127,2.430486577309277,-0.517798261226487,0.43915173107563127
